status_id,status_created_at,annotation1,annotation2
1.25229278647441E+018,Mon Apr 20 17:47:21 +0000 2020,conspiracy,
1.25229639359677E+018,Mon Apr 20 18:01:41 +0000 2020,fake cure,
1.252376900414E+018,Mon Apr 20 23:21:35 +0000 2020,conspiracy,
1.25239138783363E+018,Tue Apr 21 00:19:09 +0000 2020,conspiracy,
1.25255615813444E+018,Tue Apr 21 11:13:54 +0000 2020,conspiracy,
1.25259581717477E+018,Tue Apr 21 13:51:29 +0000 2020,calling out or correction,
1.25260786717941E+018,Tue Apr 21 14:39:22 +0000 2020,calling out or correction,
1.25261862022563E+018,Tue Apr 21 15:22:06 +0000 2020,calling out or correction,
1.25295810270332E+018,Wed Apr 22 13:51:05 +0000 2020,politics,
1.25297627111979E+018,Wed Apr 22 15:03:16 +0000 2020,calling out or correction,
1.25297918825822E+018,Wed Apr 22 15:14:52 +0000 2020,calling out or correction,
1.2529797749575E+018,Wed Apr 22 15:17:12 +0000 2020,news,
1.25303389451064E+018,Wed Apr 22 18:52:15 +0000 2020,conspiracy,
1.25318604443179E+018,Thu Apr 23 04:56:50 +0000 2020,fake cure,
1.25318783068517E+018,Thu Apr 23 05:03:56 +0000 2020,fake cure,
1.25318894210861E+018,Thu Apr 23 05:08:21 +0000 2020,fake cure,
1.25324037158633E+018,Thu Apr 23 08:32:43 +0000 2020,conspiracy,
1.2532812359855E+018,Thu Apr 23 11:15:06 +0000 2020,conspiracy,
1.25330073936925E+018,Thu Apr 23 12:32:36 +0000 2020,calling out or correction,
1.2534079419248E+018,Thu Apr 23 19:38:35 +0000 2020,calling out or correction,
1.25345305307378E+018,Thu Apr 23 22:37:50 +0000 2020,calling out or correction,
1.25346056141045E+018,Thu Apr 23 23:07:40 +0000 2020,conspiracy,
1.25354908830742E+018,Fri Apr 24 04:59:27 +0000 2020,conspiracy,
1.25357920207658E+018,Fri Apr 24 06:59:06 +0000 2020,fake cure,
1.25362630688288E+018,Fri Apr 24 10:06:17 +0000 2020,calling out or correction,
1.25363718781769E+018,Fri Apr 24 10:49:31 +0000 2020,calling out or correction,
1.2536418359076E+018,Fri Apr 24 11:07:59 +0000 2020,politics,
1.25365122190415E+018,Fri Apr 24 11:45:17 +0000 2020,conspiracy,
1.25368912213853E+018,Fri Apr 24 14:15:53 +0000 2020,sarcasm or satire,
1.25371854218636E+018,Fri Apr 24 16:12:48 +0000 2020,sarcasm or satire,
1.25372520017415E+018,Fri Apr 24 16:39:15 +0000 2020,politics,
1.25379626409063E+018,Fri Apr 24 21:21:38 +0000 2020,sarcasm or satire,
1.25384949777764E+018,Sat Apr 25 00:53:10 +0000 2020,politics,
1.25388729933671E+018,Sat Apr 25 03:23:22 +0000 2020,sarcasm or satire,
1.25391559868314E+018,Sat Apr 25 05:15:50 +0000 2020,sarcasm or satire,
1.25391997362325E+018,Sat Apr 25 05:33:13 +0000 2020,conspiracy,
1.2539509142069E+018,Sat Apr 25 07:36:09 +0000 2020,calling out or correction,
1.25396914741683E+018,Sat Apr 25 08:48:37 +0000 2020,calling out or correction,
1.25401467592844E+018,Sat Apr 25 11:49:31 +0000 2020,conspiracy,
1.25405622783276E+018,Sat Apr 25 14:34:38 +0000 2020,conspiracy,
1.25412362459787E+018,Sat Apr 25 19:02:27 +0000 2020,conspiracy,
1.25421731236798E+018,Sun Apr 26 01:14:44 +0000 2020,politics,
1.25425468677485E+018,Sun Apr 26 03:43:14 +0000 2020,conspiracy,
1.25434404754157E+018,Sun Apr 26 09:38:20 +0000 2020,ambiguous or hard to classify,
1.25450276082686E+018,Sun Apr 26 20:09:00 +0000 2020,irrelevant,
1.25451381468013E+018,Sun Apr 26 20:52:55 +0000 2020,conspiracy,
1.25455126692502E+018,Sun Apr 26 23:21:45 +0000 2020,conspiracy,
1.25457488609099E+018,Mon Apr 27 00:55:36 +0000 2020,conspiracy,
1.25484606011734E+018,Mon Apr 27 18:53:09 +0000 2020,conspiracy,
1.25486038925628E+018,Mon Apr 27 19:50:05 +0000 2020,conspiracy,
1.25492034679862E+018,Mon Apr 27 23:48:20 +0000 2020,irrelevant,
1.25492078163889E+018,Mon Apr 27 23:50:04 +0000 2020,politics,
1.25496858001117E+018,Tue Apr 28 03:00:00 +0000 2020,true public health response,
1.2551195771528E+018,Tue Apr 28 13:00:00 +0000 2020,true public health response,
1.25525533533979E+018,Tue Apr 28 21:59:28 +0000 2020,conspiracy,
1.25563096682087E+018,Wed Apr 29 22:52:05 +0000 2020,ambiguous or hard to classify,
1.25569379827896E+018,Thu Apr 30 03:01:45 +0000 2020,conspiracy,
1.25591751137314E+018,Thu Apr 30 17:50:43 +0000 2020,conspiracy,
1.25593193911625E+018,Thu Apr 30 18:48:03 +0000 2020,conspiracy,
1.25604450679067E+018,Fri May 01 02:15:21 +0000 2020,politics,
1.25607035931451E+018,Fri May 01 03:58:04 +0000 2020,politics,
1.25607227778077E+018,Fri May 01 04:05:42 +0000 2020,conspiracy,
1.25607408131471E+018,Fri May 01 04:12:52 +0000 2020,news,
1.25608330712684E+018,Fri May 01 04:49:31 +0000 2020,news,
1.2560845785252E+018,Fri May 01 04:54:35 +0000 2020,irrelevant,
1.25608571809246E+018,Fri May 01 04:59:06 +0000 2020,politics,
1.25610435499553E+018,Fri May 01 06:13:10 +0000 2020,true prevention,
1.25611271588348E+018,Fri May 01 06:46:23 +0000 2020,false fact or prevention,
1.25611948135047E+018,Fri May 01 07:13:16 +0000 2020,true prevention,
1.25613130568063E+018,Fri May 01 08:00:15 +0000 2020,conspiracy,
1.25616874807301E+018,Fri May 01 10:29:02 +0000 2020,calling out or correction,
1.25622567973523E+018,Fri May 01 14:15:16 +0000 2020,calling out or correction,
1.25634146705811E+018,Fri May 01 21:55:22 +0000 2020,conspiracy,
1.25650114229857E+018,Sat May 02 08:29:51 +0000 2020,conspiracy,
1.25656424870204E+018,Sat May 02 12:40:37 +0000 2020,politics,
1.25657322391285E+018,Sat May 02 13:16:17 +0000 2020,conspiracy,
1.25657436953239E+018,Sat May 02 13:20:50 +0000 2020,conspiracy,
1.25657501670516E+018,Sat May 02 13:23:24 +0000 2020,conspiracy,
1.25690878018643E+018,Sun May 03 11:29:40 +0000 2020,conspiracy,
1.25729019230364E+018,Mon May 04 12:45:15 +0000 2020,calling out or correction,
1.25745241829353E+018,Mon May 04 23:29:53 +0000 2020,calling out or correction,
1.25752848627037E+018,Tue May 05 04:32:09 +0000 2020,politics,
1.25766912733189E+018,Tue May 05 13:51:00 +0000 2020,politics,
1.25769357388721E+018,Tue May 05 15:28:09 +0000 2020,sarcasm or satire,
1.25794865374802E+018,Wed May 06 08:21:45 +0000 2020,calling out or correction,
1.25803389271353E+018,Wed May 06 14:00:27 +0000 2020,fake cure,
1.2581181079581E+018,Wed May 06 19:35:06 +0000 2020,calling out or correction,
1.25817674216811E+018,Wed May 06 23:28:05 +0000 2020,news,
1.25820039798401E+018,Thu May 07 01:02:05 +0000 2020,conspiracy,
1.2583606198975E+018,Thu May 07 11:38:45 +0000 2020,conspiracy,
1.25866017791984E+018,Fri May 08 07:29:05 +0000 2020,calling out or correction,
1.25866329430447E+018,Fri May 08 07:41:28 +0000 2020,politics,
1.25881687760795E+018,Fri May 08 17:51:45 +0000 2020,fake cure,
1.25882967381716E+018,Fri May 08 18:42:36 +0000 2020,calling out or correction,
1.25887298311387E+018,Fri May 08 21:34:42 +0000 2020,conspiracy,
1.25888661087739E+018,Fri May 08 22:28:51 +0000 2020,calling out or correction,
1.25893110623935E+018,Sat May 09 01:25:40 +0000 2020,conspiracy,
1.25909673222855E+018,Sat May 09 12:23:48 +0000 2020,conspiracy,
1.25909936058921E+018,Sat May 09 12:34:15 +0000 2020,conspiracy,
1.25910320816689E+018,Sat May 09 12:49:32 +0000 2020,conspiracy,
1.2591199422361E+018,Sat May 09 13:56:02 +0000 2020,conspiracy,
1.25912166591465E+018,Sat May 09 14:02:53 +0000 2020,conspiracy,
1.25912174229294E+018,Sat May 09 14:03:11 +0000 2020,conspiracy,
1.25912893962214E+018,Sat May 09 14:31:47 +0000 2020,calling out or correction,
1.259478614632E+018,Sun May 10 13:41:16 +0000 2020,politics,
1.25952100541802E+018,Sun May 10 16:29:43 +0000 2020,conspiracy,
1.25956538932068E+018,Sun May 10 19:26:05 +0000 2020,calling out or correction,
1.25968263612714E+018,Mon May 11 03:11:58 +0000 2020,calling out or correction,
1.25968816411066E+018,Mon May 11 03:33:56 +0000 2020,conspiracy,
1.25985565772708E+018,Mon May 11 14:39:30 +0000 2020,true public health response,
1.25988318448291E+018,Mon May 11 16:28:53 +0000 2020,conspiracy,
1.26010163568835E+018,Tue May 12 06:56:56 +0000 2020,true public health response,
1.26020867104649E+018,Tue May 12 14:02:15 +0000 2020,calling out or correction,
1.26023395293519E+018,Tue May 12 15:42:43 +0000 2020,calling out or correction,
1.26024812564775E+018,Tue May 12 16:39:02 +0000 2020,conspiracy,
1.26032264261301E+018,Tue May 12 21:35:08 +0000 2020,politics,
1.26033690725656E+018,Tue May 12 22:31:49 +0000 2020,conspiracy,
1.26046029644926E+018,Wed May 13 06:42:07 +0000 2020,calling out or correction,
1.26055539452461E+018,Wed May 13 13:00:00 +0000 2020,calling out or correction,
1.26071393825532E+018,Wed May 13 23:30:00 +0000 2020,true public health response,
1.26073268121991E+018,Thu May 14 00:44:29 +0000 2020,politics,
1.26095933373676E+018,Thu May 14 15:45:07 +0000 2020,politics,
1.26098927958673E+018,Thu May 14 17:44:06 +0000 2020,fake cure,
1.26105987627875E+018,Thu May 14 22:24:38 +0000 2020,conspiracy,
1.26106070315222E+018,Thu May 14 22:27:55 +0000 2020,conspiracy,
1.26132318619448E+018,Fri May 15 15:50:56 +0000 2020,conspiracy,
1.26132382891696E+018,Fri May 15 15:53:29 +0000 2020,politics,
1.26144207723096E+018,Fri May 15 23:43:22 +0000 2020,conspiracy,
1.26146656421523E+018,Sat May 16 01:20:40 +0000 2020,fake cure,
1.26149341983223E+018,Sat May 16 03:07:23 +0000 2020,politics,
1.26154308238385E+018,Sat May 16 06:24:43 +0000 2020,conspiracy,
1.26171344649792E+018,Sat May 16 17:41:41 +0000 2020,ambiguous or hard to classify,
1.26199790310881E+018,Sun May 17 12:32:01 +0000 2020,fake cure,
1.26222294903527E+018,Mon May 18 03:26:16 +0000 2020,conspiracy,
1.26229248255072E+018,Mon May 18 08:02:34 +0000 2020,ambiguous or hard to classify,
1.26234881808479E+018,Mon May 18 11:46:26 +0000 2020,politics,
1.26242357064863E+018,Mon May 18 16:43:28 +0000 2020,conspiracy,
1.26244950616076E+018,Mon May 18 18:26:32 +0000 2020,conspiracy,
1.26248418645735E+018,Mon May 18 20:44:20 +0000 2020,fake cure,
1.26250169742489E+018,Mon May 18 21:53:55 +0000 2020,politics,
1.26256169167137E+018,Tue May 19 01:52:19 +0000 2020,fake cure,
1.26274340024097E+018,Tue May 19 13:54:21 +0000 2020,conspiracy,
1.26274562155274E+018,Tue May 19 14:03:11 +0000 2020,conspiracy,
1.2627456475742E+018,Tue May 19 14:03:17 +0000 2020,conspiracy,
1.26274638014292E+018,Tue May 19 14:06:12 +0000 2020,conspiracy,
1.26276019508999E+018,Tue May 19 15:01:06 +0000 2020,true public health response,
1.26279857729586E+018,Tue May 19 17:33:37 +0000 2020,conspiracy,
1.26279946791023E+018,Tue May 19 17:37:09 +0000 2020,conspiracy,
1.26286357811525E+018,Tue May 19 21:51:54 +0000 2020,politics,
1.26304681037063E+018,Wed May 20 10:00:00 +0000 2020,news,
1.26304685327428E+018,Wed May 20 10:00:10 +0000 2020,calling out or correction,
1.26304726003377E+018,Wed May 20 10:01:47 +0000 2020,calling out or correction,
1.26313864684213E+018,Wed May 20 16:04:56 +0000 2020,politics,
1.26317598199857E+018,Wed May 20 18:33:17 +0000 2020,politics,
1.26318414698326E+018,Wed May 20 19:05:44 +0000 2020,ambiguous or hard to classify,
1.26318924746646E+018,Wed May 20 19:26:00 +0000 2020,calling out or correction,
1.26321226568114E+018,Wed May 20 20:57:28 +0000 2020,calling out or correction,
1.26330350332733E+018,Thu May 21 03:00:00 +0000 2020,calling out or correction,
1.26333290473583E+018,Thu May 21 04:56:50 +0000 2020,calling out or correction,
1.26338841337534E+018,Thu May 21 08:37:25 +0000 2020,true public health response,
1.26347013122263E+018,Thu May 21 14:02:08 +0000 2020,politics,
1.26347430996995E+018,Thu May 21 14:18:44 +0000 2020,calling out or correction,
1.26348085301268E+018,Thu May 21 14:44:44 +0000 2020,panic buying,
1.26348285334769E+018,Thu May 21 14:52:41 +0000 2020,politics,
1.26348820665122E+018,Thu May 21 15:13:57 +0000 2020,politics,
1.26349351808714E+018,Thu May 21 15:35:03 +0000 2020,news,
1.26349494953599E+018,Thu May 21 15:40:45 +0000 2020,news,
1.26349739015094E+018,Thu May 21 15:50:27 +0000 2020,irrelevant,
1.26350028651932E+018,Thu May 21 16:01:57 +0000 2020,calling out or correction,
1.2635037174181E+018,Thu May 21 16:15:35 +0000 2020,true prevention,
1.26350661504866E+018,Thu May 21 16:27:06 +0000 2020,panic buying,
1.26351045980793E+018,Thu May 21 16:42:23 +0000 2020,conspiracy,
1.26351111911055E+018,Thu May 21 16:45:00 +0000 2020,true prevention,
1.26351686767265E+018,Thu May 21 17:07:50 +0000 2020,sarcasm or satire,
1.2635182395414E+018,Thu May 21 17:13:17 +0000 2020,politics,
1.26352249217976E+018,Thu May 21 17:30:11 +0000 2020,conspiracy,
1.26352689847231E+018,Thu May 21 17:47:42 +0000 2020,conspiracy,
1.26352716179071E+018,Thu May 21 17:48:45 +0000 2020,conspiracy,
1.26352735242183E+018,Thu May 21 17:49:30 +0000 2020,true public health response,
1.26352760553965E+018,Thu May 21 17:50:31 +0000 2020,commercial activity or promotion,
1.26353167976074E+018,Thu May 21 18:06:42 +0000 2020,sarcasm or satire,
1.26353345377088E+018,Thu May 21 18:13:45 +0000 2020,politics,
1.26353351686992E+018,Thu May 21 18:14:00 +0000 2020,panic buying,
1.26354386600482E+018,Thu May 21 18:55:07 +0000 2020,calling out or correction,
1.26354547447423E+018,Thu May 21 19:01:31 +0000 2020,conspiracy,
1.26355072711442E+018,Thu May 21 19:22:23 +0000 2020,conspiracy,
1.26356177780503E+018,Thu May 21 20:06:18 +0000 2020,calling out or correction,
1.26357243294371E+018,Thu May 21 20:48:38 +0000 2020,sarcasm or satire,
1.26357425438745E+018,Thu May 21 20:55:52 +0000 2020,irrelevant,
1.26357730922044E+018,Thu May 21 21:08:01 +0000 2020,conspiracy,
1.26357848508104E+018,Thu May 21 21:12:41 +0000 2020,news,
1.26358217418109E+018,Thu May 21 21:27:21 +0000 2020,sarcasm or satire,
1.26358274297908E+018,Thu May 21 21:29:36 +0000 2020,politics,
1.26359704636517E+018,Thu May 21 22:26:27 +0000 2020,conspiracy,
1.26360153073469E+018,Thu May 21 22:44:16 +0000 2020,calling out or correction,
1.26361471856611E+018,Thu May 21 23:36:40 +0000 2020,calling out or correction,
1.26361619843408E+018,Thu May 21 23:42:33 +0000 2020,politics,
1.26362400743952E+018,Fri May 22 00:13:35 +0000 2020,calling out or correction,
1.26363568699496E+018,Fri May 22 00:59:59 +0000 2020,ambiguous or hard to classify,
1.26363698491374E+018,Fri May 22 01:05:09 +0000 2020,conspiracy,
1.26364173295815E+018,Fri May 22 01:24:01 +0000 2020,conspiracy,
1.26366286845041E+018,Fri May 22 02:48:00 +0000 2020,true prevention,
1.26366370586404E+018,Fri May 22 02:51:19 +0000 2020,calling out or correction,
1.26366966321451E+018,Fri May 22 03:15:00 +0000 2020,calling out or correction,
1.26366990672748E+018,Fri May 22 03:15:58 +0000 2020,calling out or correction,
1.26367245610084E+018,Fri May 22 03:26:06 +0000 2020,calling out or correction,
1.26367619674045E+018,Fri May 22 03:40:57 +0000 2020,politics,
1.26369547509141E+018,Fri May 22 04:57:34 +0000 2020,calling out or correction,
1.26371757281134E+018,Fri May 22 06:25:22 +0000 2020,conspiracy,
1.26371859018578E+018,Fri May 22 06:29:25 +0000 2020,false fact or prevention,
1.26371973417819E+018,Fri May 22 06:33:58 +0000 2020,conspiracy,
1.26372080448901E+018,Fri May 22 06:38:13 +0000 2020,politics,
1.26372104745672E+018,Fri May 22 06:39:11 +0000 2020,irrelevant,
1.26372628321057E+018,Fri May 22 06:59:59 +0000 2020,true prevention,
1.26372677319751E+018,Fri May 22 07:01:56 +0000 2020,politics,
1.26373178977803E+018,Fri May 22 07:21:52 +0000 2020,false fact or prevention,
1.26373318075604E+018,Fri May 22 07:27:23 +0000 2020,conspiracy,
1.26373671823623E+018,Fri May 22 07:41:27 +0000 2020,conspiracy,
1.26373721565132E+018,Fri May 22 07:43:25 +0000 2020,calling out or correction,
1.26373794191173E+018,Fri May 22 07:46:19 +0000 2020,news,
1.26374029071369E+018,Fri May 22 07:55:39 +0000 2020,conspiracy,
1.26374100052001E+018,Fri May 22 07:58:28 +0000 2020,calling out or correction,
1.26375648881801E+018,Fri May 22 09:00:01 +0000 2020,calling out or correction,
1.26376729916674E+018,Fri May 22 09:42:58 +0000 2020,calling out or correction,
1.26377724851721E+018,Fri May 22 10:22:30 +0000 2020,false fact or prevention,
1.26379050000109E+018,Fri May 22 11:15:09 +0000 2020,conspiracy,
1.26379460434572E+018,Fri May 22 11:31:28 +0000 2020,panic buying,
1.26379748232616E+018,Fri May 22 11:42:54 +0000 2020,calling out or correction,
1.26381369097923E+018,Fri May 22 12:47:19 +0000 2020,calling out or correction,
1.26382336137481E+018,Fri May 22 13:25:44 +0000 2020,conspiracy,
1.26384451165614E+018,Fri May 22 14:49:47 +0000 2020,true prevention,
1.26384456301518E+018,Fri May 22 14:49:59 +0000 2020,calling out or correction,
1.26384912629651E+018,Fri May 22 15:08:07 +0000 2020,politics,
1.26385740089074E+018,Fri May 22 15:41:00 +0000 2020,politics,
1.26385986262005E+018,Fri May 22 15:50:47 +0000 2020,true public health response,
1.26386213509813E+018,Fri May 22 15:59:49 +0000 2020,false fact or prevention,
1.26386259479385E+018,Fri May 22 16:01:38 +0000 2020,false fact or prevention,
1.26386469899632E+018,Fri May 22 16:10:00 +0000 2020,ambiguous or hard to classify,
1.26387178385945E+018,Fri May 22 16:38:09 +0000 2020,conspiracy,
1.26387596028312E+018,Fri May 22 16:54:45 +0000 2020,panic buying,
1.26388122120302E+018,Fri May 22 17:15:39 +0000 2020,conspiracy,
1.26388483208337E+018,Fri May 22 17:30:00 +0000 2020,irrelevant,
1.2638849589276E+018,Fri May 22 17:30:30 +0000 2020,calling out or correction,
1.2638862281742E+018,Fri May 22 17:35:33 +0000 2020,true prevention,
1.2638895772211E+018,Fri May 22 17:48:51 +0000 2020,politics,
1.2638904718619E+018,Fri May 22 17:52:25 +0000 2020,calling out or correction,
1.26389237013694E+018,Fri May 22 17:59:57 +0000 2020,ambiguous or hard to classify,
1.26389330875092E+018,Fri May 22 18:03:41 +0000 2020,news,
1.26389331815019E+018,Fri May 22 18:03:43 +0000 2020,commercial activity or promotion,
1.26389478654677E+018,Fri May 22 18:09:33 +0000 2020,calling out or correction,
1.26389497904015E+018,Fri May 22 18:10:19 +0000 2020,calling out or correction,
1.26391065712189E+018,Fri May 22 19:12:37 +0000 2020,conspiracy,
1.26392038769742E+018,Fri May 22 19:51:17 +0000 2020,politics,
1.26392376730421E+018,Fri May 22 20:04:43 +0000 2020,ambiguous or hard to classify,
1.26392774636064E+018,Fri May 22 20:20:32 +0000 2020,sarcasm or satire,
1.26392892745997E+018,Fri May 22 20:25:13 +0000 2020,calling out or correction,
1.2639292499808E+018,Fri May 22 20:26:30 +0000 2020,ambiguous or hard to classify,
1.26394058935734E+018,Fri May 22 21:11:34 +0000 2020,calling out or correction,
1.26394394469568E+018,Fri May 22 21:24:54 +0000 2020,ambiguous or hard to classify,
1.26396360618757E+018,Fri May 22 22:43:01 +0000 2020,irrelevant,
1.2639636421496E+018,Fri May 22 22:43:10 +0000 2020,politics,
1.26396470236472E+018,Fri May 22 22:47:23 +0000 2020,conspiracy,
1.26396894833014E+018,Fri May 22 23:04:15 +0000 2020,conspiracy,
1.26396989162888E+018,Fri May 22 23:08:00 +0000 2020,calling out or correction,
1.26400653612636E+018,Sat May 23 01:33:36 +0000 2020,ambiguous or hard to classify,
1.26400716970111E+018,Sat May 23 01:36:08 +0000 2020,conspiracy,
1.26401143881069E+018,Sat May 23 01:53:05 +0000 2020,politics,
1.26401422419325E+018,Sat May 23 02:04:09 +0000 2020,sarcasm or satire,
1.26401643558572E+018,Sat May 23 02:12:57 +0000 2020,calling out or correction,
1.26401688403649E+018,Sat May 23 02:14:44 +0000 2020,politics,
1.26402007362016E+018,Sat May 23 02:27:24 +0000 2020,calling out or correction,
1.26402061441692E+018,Sat May 23 02:29:33 +0000 2020,sarcasm or satire,
1.26402127730565E+018,Sat May 23 02:32:11 +0000 2020,conspiracy,
1.26402540947103E+018,Sat May 23 02:48:36 +0000 2020,conspiracy,
1.26402569106822E+018,Sat May 23 02:49:43 +0000 2020,fake cure,
1.26402779803075E+018,Sat May 23 02:58:06 +0000 2020,sarcasm or satire,
1.26402837689083E+018,Sat May 23 03:00:24 +0000 2020,ambiguous or hard to classify,
1.26402913652124E+018,Sat May 23 03:03:25 +0000 2020,politics,
1.26403827689511E+018,Sat May 23 03:39:44 +0000 2020,false fact or prevention,
1.26404591107805E+018,Sat May 23 04:10:04 +0000 2020,sarcasm or satire,
